Situação;Descrição;Código;Código NCM;CEST;Peso Líquido;Peso Bruto;Altura;Largura;Profundidade;Marca;Modelo;Prazo de calibração;Dias de Crossdocking;Cupom Fiscal (PDV);Marketplace;Tipo do Item (Bloco K);Características
Inativo;"CALIBRADOR DE ROSCA TAMPAO ZAAS NPT 1.1/4 - 11.1/2"" - 0,8KG (PAT1413)";PAT1413;9017.30.90;;0;0;0;0;0;;;2;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 1.1/4 - 11.1/2"", Inc. Total (inc.+erro) (mm): Ver FR.QLD.018, Erro Máximo Permissível (mm): Ver FR.QLD.018, Erro/ Desvio (mm): Ver FR.QLD.018, Incerteza da Medição (mm): Ver FR.QLD.018"
Ativo;TALHA ELETRICA DE CABO DE AÇO 220V - 9 M - 240 KG (PAT1414);PAT1414;8425.11.00;;0;0;0;0;0;POLTI;3000;0;0;Não;Não;08 - Ativo Imobilizado;Voltagem: 220 V, Tipo: Acessório de movimentação de cargas
Ativo;ALINHADOR A LASER PRUFITECHINK ROTALING ULTRA IS - 7,2 V - 6AH - 8,4KG (PAT1415);PAT1415;9031.80.99;;0;0;0;0;0;PRUFITECHINK;ROTALING ULTRA IS;0;0;Não;Não;08 - Ativo Imobilizado;Voltagem: 7,2 V, Número de Série: Não identificado, Tipo: Elétrico, Potência: 6Ah, Inc. Total (inc.+erro) (mm): Ver FR.QLD.018, Erro Máximo Permissível (mm): Ver FR.QLD.018, Erro/ Desvio (mm): Ver FR.QLD.018, Incerteza da Medição (mm): Ver FR.QLD.018, Data da Última Calibração: 16/09/2025, Data da Próxima Calibração: 16/09/2026
Ativo;FRITADEIRA PHILCO  127V (PAT1416);PAT1416;8516.79.20;21.050.00;0;0;0;0;0;PHILCO;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 127V
Ativo;PORTA RECARTILHA TRIPLO TSB TOOLS - 2,4X1,9X1,7CM - 0,75KG (PAT1417);PAT1417;8466.20.10;;0;0;0;0;0;TSB TOOLS;ERRC78908 45750;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 45750
Ativo;PARAFUSADEIRA DEWALT BRUSHLESS - 3,8KG (PAT1418);PAT1418;8467.29.92;08.019.00;0;0;0;0;0;DEWALT;BRUSHLESS;0;0;Não;Não;08 - Ativo Imobilizado;Voltagem: 20 V
Ativo;PARAFUSADEIRA DEWALT BRUSHLESS - 3,8KG (PAT1419);PAT1419;8467.29.92;08.019.00;0;0;0;0;0;DEWALT;BRUSHLESS;0;0;Não;Não;08 - Ativo Imobilizado;Voltagem: 20 V
Ativo;"MANILHA C. CORRENTES 3/4"" - 4 TON - 1KG (PAT1420)";PAT1420;7326.90.90;21.108.00;0;0;0;0;0;CASA DAS CORRENTES;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 3/4"", Lacre: 1923540"
Ativo;"MANILHA C. CORRENTES 3/4"" - 4 TON - 1KG (PAT1421)";PAT1421;7326.90.90;;0;0;0;0;0;CASA DAS CORRENTES;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 3/4"", Lacre: 1923579"
Ativo;"MANILHA C. CORRENTES 3/4"" - 4 TON - 1KG (PAT1422)";PAT1422;7326.90.90;;0;0;0;0;0;CASA DAS CORRENTES;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 3/4"", Lacre: 1923555"
Ativo;"MANILHA C. CORRENTES 3/4"" - 4 TON - 1KG (PAT1423)";PAT1423;7326.90.90;;0;0;0;0;0;CASA DAS CORRENTES;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 3/4"", Lacre: 1923594"
Ativo;"MANILHA C. CORRENTES 3/4"" - 4 TON - 1KG (PAT1424)";PAT1424;7326.90.90;;0;0;0;0;0;CASA DAS CORRENTES;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 3/4"", Lacre: 1923578"
Ativo;"MANILHA C. CORRENTES 3/4"" - 4 TON - 1KG (PAT1425)";PAT1425;7326.90.90;;0;0;0;0;0;CASA DAS CORRENTES;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 3/4"", Lacre: 1923583"
Ativo;"MANILHA C. CORRENTES 3/4"" - 4 TON - 1KG (PAT1426)";PAT1426;7326.90.90;;0;0;0;0;0;CASA DAS CORRENTES;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 3/4"", Lacre: 1923574"
Ativo;"MANILHA C. CORRENTES 3/4"" - 4 TON - 1KG (PAT1427)";PAT1427;7326.90.90;;0;0;0;0;0;CASA DAS CORRENTES;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 3/4"", Lacre: 1923528"
Ativo;EBULIDOR ELETRICO MERGULHAO 1000 WATTS - 127V (PAT1428);PAT1428;8516.10.00;12.002.00;0;0;0;0;0;GEDORE;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 1000 watts; 127v"
Ativo;EBULIDOR ELETRICO MERGULHAO 1000 WATTS - 127V (PAT1429);PAT1429;8516.10.00;12.002.00;0;0;0;0;0;GEDORE;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 1000 watts; 127v"
Ativo;"TORQUIMETRO DE ESTALO 1/2"" GEDORE R6890300 - 60 A 300NM - 49 X 7 X 9CM - 1,2 KG (PAT1430)";PAT1430;8205.59.00;;0;0;0;0;0;GEDORE;R6890300;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 1/2"", Número de Série: 25005237, Tipo: Mecânico, Faixa de Medição: 60 - 300 Nm, Inc. Total (inc.+erro) (mm): Ver FR.QLD.018, Erro Máximo Permissível (mm): Ver FR.QLD.018, Erro/ Desvio (mm): Ver FR.QLD.018, Incerteza da Medição (mm): Ver FR.QLD.018, Data da Última Calibração: 17/10/2025, Data da Próxima Calibração: 17/10/2026"
Ativo;"TORQUIMETRO DE ESTALO 1/2"" GEDORE R6890300 - 60 A 300NM - 49 X 7 X 9CM - 1,2 KG (PAT1431)";PAT1431;8205.59.00;;0;0;0;0;0;GEDORE;R6890300;0;0;Não;Não;08 - Ativo Imobilizado;Número de Série: 25066026, Tipo: Mecânico, Faixa de Medição: 60 - 300 Nm, Inc. Total (inc.+erro) (mm): Ver FR.QLD.018, Erro Máximo Permissível (mm): Ver FR.QLD.018, Erro/ Desvio (mm): Ver FR.QLD.018, Incerteza da Medição (mm): Ver FR.QLD.018, Data da Última Calibração: 17/10/2025, Data da Próxima Calibração: 17/10/2026
Ativo;"TORQUIMETRO DE ESTALO 1/2"" GEDORE R6890300 - 60 A 300 NM - 49 X 7 X 9CM - 1,2 KG (PAT1432)";PAT1432;8205.59.00;;0;0;0;0;0;GEDORE;R6890300;0;0;Não;Não;08 - Ativo Imobilizado;Número de Série: 25005218, Tipo: Mecânico, Faixa de Medição: 60 - 300 Nm, Inc. Total (inc.+erro) (mm): Ver FR.QLD.018, Erro Máximo Permissível (mm): Ver FR.QLD.018, Erro/ Desvio (mm): Ver FR.QLD.018, Incerteza da Medição (mm): Ver FR.QLD.018, Data da Última Calibração: 17/10/2025, Data da Próxima Calibração: 17/10/2026
Ativo;CELULAR SAMSUNG GALAXY A05S 6GB/128GB  - 8,8 X 7,9 X 16,8CM-0,360 KG (PAT1433);PAT1433;8517.13.00;;0;0;0;0;0;SAMSUNG;A05S;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 6GB/128GB
Ativo;"MONITOR AOC E970SWHNL 18,5"" (PAT1434)";PAT1434;8528.52.00;21.068.00;0;0;0;0;0;AOC;E970SWHNL;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 18,5"""
Ativo;"MANILHA C. CORRENTES 3/4"" - 4,5 TON - 1KG (PAT1435)";PAT1435;7326.90.90;;0;0;0;0;0;CASA DAS CORRENTES;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 3/4"", Lacre: 1951518"
Ativo;"MANILHA C. CORRENTES 3/4"" - 4,5 TON - 1KG (PAT1436)";PAT1436;7326.90.90;;0;0;0;0;0;CASA DAS CORRENTES;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 3/4"", Lacre: 1951521"
Ativo;"MANILHA C. CORRENTES 3/4"" - 4,5 TON - 1KG (PAT1437)";PAT1437;7326.90.90;;0;0;0;0;0;CASA DAS CORRENTES;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 3/4"", Lacre: 1951531"
Ativo;"MANILHA C. CORRENTES 3/4"" - 4,5 TON - 1KG (PAT1438)";PAT1438;7326.90.90;;0;0;0;0;0;CASA DAS CORRENTES;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 3/4"", Lacre: 1951586"
Ativo;"MANILHA C. CORRENTES 3/4"" - 4,5 TON - 1KG (PAT1439)";PAT1439;7326.90.90;;0;0;0;0;0;CASA DAS CORRENTES;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 3/4"", Lacre: 1951568"
Ativo;"MANILHA C. CORRENTES 7/8"" - 6,5 TON -  1,5KG (PAT1440)";PAT1440;7326.90.90;21.108.00;0;0;0;0;0;CASA DAS CORRENTES;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 7/8"", Lacre: 1951575"
Ativo;"MANILHA C. CORRENTES 7/8"" - 6,5 TON -  1,5KG (PAT1441)";PAT1441;7326.90.90;;0;0;0;0;0;CASA DAS CORRENTES;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 7/8"", Lacre: 1951555"
Ativo;"MANILHA C. CORRENTES 7/8"" - 6,5 TON -  1,5KG (PAT1442)";PAT1442;7326.90.90;;0;0;0;0;0;CASA DAS CORRENTES;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;Lacre: 1951587
Ativo;"MANILHA C. CORRENTES 7/8"" - 6,5 TON -  1,5KG (PAT1443)";PAT1443;7326.90.90;;0;0;0;0;0;CASA DAS CORRENTES;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 7/8"", Lacre: 1951532"
Ativo;"MANILHA C. CORRENTES 7/8"" - 6,5 TON -  1,5KG (PAT1444)";PAT1444;7326.90.90;;0;0;0;0;0;CASA DAS CORRENTES;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 7/8"", Lacre: 1951537"
Ativo;"MANGUEIRA PARA TERMOVACUO 2"" (PAT1445)";PAT1445;4009.21.10;;0;0;0;0;0;NÃO INFORMADO;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 2"""
Ativo;"MANGUEIRA PARA TERMOVACUO 2"" (PAT1446)";PAT1446;4009.21.10;;0;0;0;0;0;NÃO INFORMADO;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 2"""
Ativo;"MANGUEIRA PARA TERMOVACUO 2"" (PAT1447)";PAT1447;4009.21.10;;0;0;0;0;0;NÃO INFORMADO;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 2"""
Ativo;"MANGUEIRA PARA TERMOVACUO 2"" (PAT1448)";PAT1448;4009.21.10;;0;0;0;0;0;NÃO INFORMADO;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 2"""
Ativo;"MANGUEIRA PARA TERMOVACUO 2"" (PAT1449)";PAT1449;4009.21.10;;0;0;0;0;0;NÃO INFORMADO;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 2"""
Ativo;"MANGUEIRA PARA TERMOVACUO 2"" (PAT1450)";PAT1450;4009.21.10;;0;0;0;0;0;NÃO INFORMADO;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 2"""
Ativo;"MANGUEIRA PARA TERMOVACUO 1"" (PAT1451)";PAT1451;4009.21.10;;0;0;0;0;0;NÃO INFORMADO;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 1"""
Ativo;"MANGUEIRA PARA TERMOVACUO 1"" (PAT1452)";PAT1452;4009.21.10;;0;0;0;0;0;NÃO INFORMADO;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 1"""
Ativo;TALHA MANUAL BERG STEEL COMPACTA NT-8 - 3 M - 14 KG (PAT1453);PAT1453;8425.19.10;;0;0;0;0;0;BERG STEEL;COMPACTA NT-8;0;0;Não;Não;08 - Ativo Imobilizado;Faixa de Medição: 1,5 Toneladas, Data da Próxima Calibração: 30/09/2026, Situação de uso: Apto
Ativo;TALHA MANUAL BERG STEEL COMPACTA NT-8 - 14 KG (PAT1454);PAT1454;8425.19.10;;0;0;0;0;0;BERG STEEL;OMPACTA NT-8;0;0;Não;Não;08 - Ativo Imobilizado;Faixa de Medição: 1,5 Toneladas, Data da Próxima Calibração: 30/09/2026
Ativo;TALHA MANUAL BERG STEEL COMPACTA NT-8 - 4 M - 19 KG (PAT1455);PAT1455;8425.19.10;;0;0;0;0;0;BERG STEEL;COMPACTA NT-8;0;0;Não;Não;08 - Ativo Imobilizado;Faixa de Medição: 1,5 Toneladas - 4 Metros, Data da Próxima Calibração: 30/09/2026
Ativo;MAQUINA DE SOLDA INVERSORA INOVARC 200V AC/DC - 460X280X320CM - 12KG (PAT1456);PAT1456;8515.39.00;;0;0;0;0;0;INOVARC;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 200 V AC - DC, Voltagem: 220
Inativo;CINTA DE ELEVACAO C. CABOS SLING - 2 TON X  1M X 6CM - 1,6 KG (PAT1457);PAT1457;6307.90.90;28.052.00;0;0;0;0;0;CENTER CABOS;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Inativo;CINTA DE ELEVACAO C. CABOS SLING - 2 TON X  1M X 6CM - 1,6 KG (PAT1458);PAT1458;6307.90.90;28.052.00;0;0;0;0;0;CENTER CABOS;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CINTA DE ELEVACAO C. CABOS SLING - 2 TON X  1M X 6CM - 1,6 KG (PAT1459);PAT1459;6307.90.90;28.052.00;0;0;0;0;0;CENTER CABOS;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Inativo;CINTA DE ELEVACAO C. CABOS SLING - 2 TON X  1M X 6CM - 1,6 KG (PAT1460);PAT1460;6307.90.90;28.052.00;0;0;0;0;0;CENTER CABOS;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Inativo;CINTA DE ELEVACAO C. CABOS SLING - 2 TON X  1M X 6CM - 1,6 KG (PAT1461);PAT1461;6307.90.90;28.052.00;0;0;0;0;0;CENTER CABOS;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CINTA DE ELEVACAO C. CABOS SLING - 2 TON X  1M X 6CM - 1,6 KG (PAT1462);PAT1462;6307.90.90;28.052.00;0;0;0;0;0;CENTER CABOS;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Inativo;CINTA DE ELEVACAO C. CABOS SLING - 2 TON X  1M X 6CM - 1,6 KG (PAT1463);PAT1463;6307.90.90;28.052.00;0;0;0;0;0;CENTER CABOS;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Inativo;CINTA DE ELEVACAO C. CORRENTES SLING - 1 TON X 2M X 3CM - 0,5KG (PAT1464);PAT1464;6307.90.90;28.052.00;0;0;0;0;0;CENTER CABOS;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CINTA DE ELEVACAO C. CABOS SLING - 2 TON X  1M X 6CM - 1,6 KG (PAT1465);PAT1465;6307.90.90;28.052.00;0;0;0;0;0;CENTER CABOS;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Inativo;CINTA DE ELEVACAO C. CABOS SLING - 2 TON X  1M X 6CM - 1,6 KG (PAT1466);PAT1466;6307.90.90;28.052.00;0;0;0;0;0;CENTER CABOS;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CINTA DE ELEVACAO FRATI SLING - 1 TON X 1M X 3CM - 0,5KG (PAT1467);PAT1467;5607.50.90;28.052.00;0;0;0;0;0;FRATI;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CINTA DE ELEVACAO FRATI SLING - 1 TON X 1M X 3CM - 0,5KG (PAT1468);PAT1468;5607.50.90;;0;0;0;0;0;FRATI;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Inativo;CINTA DE ELEVACAO FRATI SLING - 1 TON X 1M X 3CM - 0,5KG (PAT1469);PAT1469;5607.50.90;;0;0;0;0;0;FRATI;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Inativo;CINTA DE ELEVACAO FRATI SLING - 1 TON X 1M X 3CM - 0,5KG (PAT1470);PAT1470;5607.50.90;;0;0;0;0;0;FRATI;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CINTA DE ELEVACAO FRATI SLING - 1 TON X 1M X 3CM - 0,5KG (PAT1471);PAT1471;5607.50.90;;0;0;0;0;0;FRATI;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CINTA DE ELEVACAO FRATI SLING - 1 TON X 1M X 3CM - 0,5KG (PAT1472);PAT1472;5607.50.90;;0;0;0;0;0;FRATI;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CINTA DE ELEVACAO FRATI SLING - 1 TON X 1M X 3CM - 0,5KG (PAT1473);PAT1473;5607.50.90;;0;0;0;0;0;FRATI;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CINTA DE ELEVACAO FRATI SLING - 1 TON X 1M X 3CM - 0,5KG (PAT1474);PAT1474;5607.50.90;;0;0;0;0;0;FRATI;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Inativo;CINTA DE ELEVACAO FRATI SLING - 1 TON X 1M X 3CM - 0,5KG (PAT1475);PAT1475;5607.50.90;;0;0;0;0;0;FRATI;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CINTA DE ELEVACAO FRATI SLING - 1 TON X 1M X 3CM - 0,5KG (PAT1476);PAT1476;5607.50.90;;0;0;0;0;0;FRATI;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;BOMBA DE VACUO STOKES - 2.300M3/HORA (PAT1477);PAT1477;8414.10.00;01.033.00;0;0;0;0;0;STOKES;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 2.300m3/hora
Ativo;DISPOSITIVO PARA IÇAMENTO DE BOBINA DE TRANSFORMADOR - ABB  EQUIPAMENTO (PAT1478);PAT1478;7209.26.00;;0;0;0;0;0;BOSCH;GGS 28;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;DISPOSITIVO PARA IÇAMENTO DE BOBINA DE TRANSFORMADOR - ABB  EQUIPAMENTO (PAT1479);PAT1479;7209.26.00;;0;0;0;0;0;DIGIMESS;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;DISPOSITIVO PARA IÇAMENTO DE BOBINA DE TRANSFORMADOR - ABB  EQUIPAMENTO (PAT1482);PAT1482;7209.26.00;;0;0;0;0;0;GEDORE;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;"MANILHA GLOBAL 1/2""- 2 TON - 0,05KG (PAT1484)";PAT1484;7326.90.90;21.108.00;0;0;0;0;0;GLOBAL;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 1/2"", Lacre: 1951599"
Ativo;"MANILHA GLOBAL 1/2""- 2 TON - 0,05KG (PAT1485)";PAT1485;7326.90.90;;0;0;0;0;0;GLOBAL;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 1/2"", Lacre: 1951509"
Ativo;"MANILHA GLOBAL 1/2""- 2 TON - 0,05KG (PAT1486)";PAT1486;7326.90.90;;0;0;0;0;0;GLOBAL;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 1/2"", Lacre: 1951557"
Ativo;"MANILHA GLOBAL 1/2""- 2 TON - 0,05KG (PAT1487)";PAT1487;7326.90.90;;0;0;0;0;0;GLOBAL;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 1/2"", Lacre: 1951553"
Ativo;ESLINGAS CABO DE AÇO GLOBAL - 2 TON 1,3 METROS (PAT1488);PAT1488;7312.10.90;;0;0;0;0;0;GEDORE;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;Tipo: Acessório de movimentação de cargas, Carga: 2 Toneladas - 1,3 metros, Data da Próxima Calibração: 02/10/2026, Situação de uso: Apto
Ativo;ESLINGAS CABO DE ACO GLOBAL - 2 TON X 1,3M (PAT1489);PAT1489;7312.10.90;;0;0;0;0;0;GLOBAL;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;Tipo: Acessório de movimentação de cargas, Data da Próxima Calibração: 02/10/2026, Situação de uso: Apto
Ativo;ESLINGAS CABO DE ACO GLOBAL - 2 TON - 1,5 M (PAT1490);PAT1490;7312.10.90;;0;0;0;0;0;GLOBAL;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;Tipo: Acessório de movimentação de cargas, Data da Próxima Calibração: 02/10/2026, Situação de uso: Apto
Ativo;MANOMETRO FAMABRAS - FSC 62/1 - 0 kgf/cm2 a 0,1 kgf/cm2 (PAT1491);PAT1491;9026.20.10;;0;0;0;0;0;FAMABRAS;FSC 62/1;0;0;Não;Não;08 - Ativo Imobilizado;Número de Série: Não identificado, Tipo: Mecânico, Faixa de Medição: 0 kgf/cm2 a 0,1 kgf/cm2, Inc. Total (inc.+erro) (mm): Ver FR.QLD.018, Erro Máximo Permissível (mm): Ver FR.QLD.018, Erro/ Desvio (mm): Ver FR.QLD.018, Incerteza da Medição (mm): Ver FR.QLD.018, Data da Última Calibração: 06/11/2025, Data da Próxima Calibração: 06/11/2026
Ativo;MANOMETRO FAMABRAS - FSC 62/1 - 0 KGF/CM2 a 0,1 KGF/CM2 (PAT1492);PAT1492;9026.20.10;;0;0;0;0;0;FAMABRAS;FSC 62/1;0;0;Não;Não;08 - Ativo Imobilizado;Número de Série: Não identificado, Tipo: Mecânico, Faixa de Medição: 0 kgf/cm2 a 0,1 kgf/cm2, Inc. Total (inc.+erro) (mm): Ver FR.QLD.018, Erro Máximo Permissível (mm): Ver FR.QLD.018, Erro/ Desvio (mm): Ver FR.QLD.018, Incerteza da Medição (mm): Ver FR.QLD.018, Data da Última Calibração: 06/11/2025, Data da Próxima Calibração: 06/11/2026
Ativo;"ALICATE REBITADOR HF FERRAMENTAS 45786 4 BICOS: 2.4MM 2/32""; 3.2 - 1/8""; 4.0MM - 5/32""; 4.7MM 3/16"" (PAT1493)";PAT1493;8203.20.10;;0;0;0;0;0;HF FERRAMENTAS;NÃO INFORMADO;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 4 BICOS: 2.4MM 2/32""; 3.2 - 1/8""; 4.0MM - 5/32""; 4.7MM 3/16"""
